InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
597265,00012,Product_00012,61,2023-01-11 06:00:00,8.07,14833.0,United Kingdom
555414,00008,Product_00008,29,2022-06-27 10:00:00,38.79,19194.0,United Kingdom
543729,00022,Product_00022,33,2023-01-26 02:00:00,24.21,16998.0,United Kingdom
599208,00009,Product_00009,14,2023-08-17 23:00:00,44.05,13382.0,United Kingdom
519612,00034,Product_00034,75,2023-04-21 19:00:00,23.06,13422.0,United Kingdom
538385,00035,Product_00035,44,2023-05-06 15:00:00,23.95,11576.0,United Kingdom
515367,00042,Product_00042,41,2023-03-15 23:00:00,22.76,16160.0,United Kingdom
577337,00041,Product_00041,30,2022-10-17 14:00:00,32.3,13518.0,United Kingdom
584411,00017,Product_00017,88,2022-04-20 00:00:00,24.53,19161.0,United Kingdom
540153,00015,Product_00015,16,2023-09-01 23:00:00,43.78,19523.0,United Kingdom
548506,00011,Product_00011,94,2023-05-08 18:00:00,47.1,11736.0,United Kingdom
529062,00031,Product_00031,67,2023-08-30 03:00:00,30.28,19982.0,United Kingdom
583697,00028,Product_00028,96,2022-07-20 23:00:00,44.2,11214.0,United Kingdom
569496,00021,Product_00021,48,2022-01-25 11:00:00,39.35,16601.0,United Kingdom
516233,00040,Product_00040,20,2023-11-13 22:00:00,21.51,19814.0,United Kingdom
544985,00033,Product_00033,63,2023-11-01 19:00:00,48.99,13078.0,United Kingdom
582712,00040,Product_00040,51,2023-06-16 23:00:00,21.51,14817.0,United Kingdom
585081,00046,Product_00046,56,2022-12-10 20:00:00,42.9,12159.0,United Kingdom
545589,00032,Product_00032,15,2022-10-16 03:00:00,19.75,16369.0,United Kingdom
593007,00047,Product_00047,63,2023-06-05 16:00:00,43.42,18304.0,United Kingdom
576104,00019,Product_00019,53,2023-11-12 20:00:00,40.64,11590.0,United Kingdom
599327,00024,Product_00024,55,2022-01-02 12:00:00,42.42,12122.0,United Kingdom
582084,00024,Product_00024,45,2023-09-15 12:00:00,42.42,13865.0,United Kingdom
539313,00012,Product_00012,57,2023-01-25 13:00:00,6.34,16696.0,United Kingdom
513074,00009,Product_00009,332,2022-11-26 22:00:00,27.04,11263.0,United Kingdom
597897,00039,Product_00039,83,2022-12-29 10:00:00,32.12,17162.0,United Kingdom
547014,00003,Product_00003,75,2023-07-01 13:00:00,30.03,19616.0,United Kingdom
589131,00022,Product_00022,13,2022-02-10 12:00:00,30.62,12385.0,United Kingdom
587958,00035,Product_00035,105,2023-07-24 22:00:00,17.59,13448.0,United Kingdom
589924,00030,Product_00030,82,2023-06-01 23:00:00,38.2,13699.0,United Kingdom
563028,00021,Product_00021,17,2023-06-23 09:00:00,39.35,19896.0,United Kingdom
520004,00048,Product_00048,16,2022-01-09 19:00:00,37.12,15992.0,United Kingdom
550750,00031,Product_00031,24,2023-10-13 13:00:00,45.4,19196.0,United Kingdom
572136,00047,Product_00047,42,2022-03-18 09:00:00,43.42,15559.0,United Kingdom
560071,00010,Product_00010,65,2023-09-09 12:00:00,7.42,18928.0,United Kingdom
547461,00046,Product_00046,59,2022-04-11 07:00:00,33.64,16694.0,United Kingdom
552981,00018,Product_00018,40,2022-05-18 17:00:00,46.97,17153.0,United Kingdom
590879,00013,Product_00013,63,2022-08-04 02:00:00,38.9,14488.0,United Kingdom
564337,00019,Product_00019,18,2023-06-23 21:00:00,40.64,14180.0,United Kingdom
592246,00029,Product_00029,13,2022-02-26 12:00:00,5.06,,United Kingdom
531252,00005,Product_00005,109,2022-11-16 03:00:00,9.47,19206.0,United Kingdom
537140,00025,Product_00025,46,2023-05-23 21:00:00,15.36,18802.0,United Kingdom
588902,00022,Product_00022,29,2023-07-11 04:00:00,30.62,13109.0,United Kingdom
573285,00016,Product_00016,68,2023-08-16 17:00:00,14.22,14332.0,United Kingdom
536336,00030,Product_00030,87,2022-02-11 09:00:00,38.2,14238.0,United Kingdom
559323,00034,Product_00034,33,2023-07-24 11:00:00,23.06,18919.0,United Kingdom
590027,00006,Product_00006,40,2022-01-03 06:00:00,36.56,12272.0,United Kingdom
588703,00041,Product_00041,71,2023-09-21 18:00:00,32.3,15572.0,United Kingdom
568918,00049,Product_00049,20,2023-03-16 17:00:00,13.64,10862.0,United Kingdom
556193,00026,Product_00026,59,2022-09-14 15:00:00,38.42,14753.0,United Kingdom
563431,00028,Product_00028,97,2022-08-19 08:00:00,35.02,14706.0,United Kingdom
555818,00036,Product_00036,70,2022-09-12 03:00:00,12.24,19367.0,United Kingdom
514306,00036,Product_00036,84,2023-05-01 02:00:00,12.24,17255.0,United Kingdom
554945,00032,Product_00032,35,2023-12-08 03:00:00,19.75,17494.0,United Kingdom
547889,00043,Product_00043,75,2023-09-11 14:00:00,44.07,13432.0,United Kingdom
564252,00040,Product_00040,21,2022-05-01 12:00:00,21.51,18829.0,United Kingdom
581179,00010,Product_00010,37,2023-10-28 17:00:00,7.42,17332.0,United Kingdom
557351,00008,Product_00008,18,2022-06-21 16:00:00,38.79,13012.0,United Kingdom
597997,00040,Product_00040,25,2023-03-17 08:00:00,13.85,12897.0,United Kingdom
525554,00047,Product_00047,47,2022-05-06 19:00:00,31.01,14365.0,United Kingdom
526237,00013,Product_00013,57,2022-07-15 17:00:00,38.9,19808.0,United Kingdom
515966,00037,Product_00037,44,2022-08-30 22:00:00,9.35,18661.0,United Kingdom
533282,00009,Product_00009,37,2023-06-11 05:00:00,44.05,17704.0,United Kingdom
556755,00003,Product_00003,88,2022-05-03 16:00:00,30.03,10378.0,United Kingdom
560957,00026,Product_00026,31,2023-07-28 07:00:00,38.42,11282.0,United Kingdom
515732,00045,Product_00045,62,2022-02-18 01:00:00,31.71,14824.0,United Kingdom
545748,00027,Product_00027,76,2023-05-06 21:00:00,49.91,15731.0,United Kingdom
522151,00022,Product_00022,14,2023-02-19 02:00:00,30.62,15601.0,United Kingdom
530336,00019,Product_00019,56,2022-11-18 15:00:00,40.64,10350.0,United Kingdom
566338,00043,Product_00043,85,2022-05-17 03:00:00,44.07,17862.0,United Kingdom
574782,00026,Product_00026,19,2022-01-03 22:00:00,38.42,13899.0,United Kingdom
561248,00011,Product_00011,83,2022-02-20 22:00:00,47.1,11326.0,United Kingdom
514289,00004,Product_00004,75,2022-07-13 08:00:00,47.51,19708.0,United Kingdom
568864,00011,Product_00011,82,2022-07-24 18:00:00,47.1,15838.0,United Kingdom
526108,00004,Product_00004,65,2023-12-09 17:00:00,47.51,16314.0,United Kingdom
563820,00023,Product_00023,28,2023-08-18 23:00:00,47.81,12432.0,United Kingdom
540835,00050,Product_00050,38,2022-07-27 12:00:00,11.97,10062.0,United Kingdom
590389,00044,Product_00044,73,2023-04-07 22:00:00,47.92,18225.0,United Kingdom
534452,00020,Product_00020,117,2023-09-23 02:00:00,29.01,12310.0,United Kingdom
559673,00009,Product_00009,50,2022-08-31 22:00:00,44.05,10691.0,United Kingdom
591491,00023,Product_00023,34,2022-08-25 23:00:00,47.81,11013.0,United Kingdom
556200,00047,Product_00047,78,2023-02-20 04:00:00,43.42,16173.0,United Kingdom
590744,00002,Product_00002,214,2023-11-14 16:00:00,31.49,16274.0,United Kingdom
556741,00031,Product_00031,52,2023-07-16 14:00:00,45.4,17332.0,United Kingdom
598806,00046,Product_00046,73,2022-09-04 01:00:00,42.9,13912.0,United Kingdom
589974,00049,Product_00049,82,2023-07-07 07:00:00,13.64,18230.0,United Kingdom
559451,00043,Product_00043,71,2022-08-12 09:00:00,44.07,12887.0,United Kingdom
540407,00027,Product_00027,206,2022-04-01 21:00:00,31.24,15600.0,United Kingdom
581398,00045,Product_00045,95,2023-04-25 19:00:00,31.71,16795.0,United Kingdom
597002,00046,Product_00046,90,2022-07-26 20:00:00,42.9,11742.0,United Kingdom
576679,00039,Product_00039,12,2023-10-03 21:00:00,32.12,,United Kingdom
511718,00048,Product_00048,-5,2023-08-11 02:00:00,37.12,,United Kingdom
547830,00014,Product_00014,146,2023-04-03 01:00:00,5.62,11407.0,United Kingdom
526380,00037,Product_00037,76,2022-08-05 07:00:00,9.35,17121.0,United Kingdom
597968,00020,Product_00020,72,2022-07-12 08:00:00,40.36,18797.0,United Kingdom
545731,00028,Product_00028,30,2022-03-22 02:00:00,44.2,12797.0,United Kingdom
552498,00020,Product_00020,51,2022-03-24 18:00:00,40.36,11888.0,United Kingdom
579988,00004,Product_00004,67,2022-01-21 20:00:00,47.51,10177.0,United Kingdom
590461,00031,Product_00031,34,2023-08-20 09:00:00,45.4,15591.0,United Kingdom
532592,00033,Product_00033,11,2023-02-22 06:00:00,48.99,14638.0,United Kingdom
544258,00039,Product_00039,142,2023-06-07 10:00:00,22.66,14423.0,United Kingdom
539477,00043,Product_00043,26,2023-02-14 02:00:00,44.07,17811.0,United Kingdom
530221,00026,Product_00026,27,2022-03-27 15:00:00,38.42,14590.0,United Kingdom
567928,00050,Product_00050,67,2022-03-31 19:00:00,11.97,16117.0,United Kingdom
525970,00021,Product_00021,22,2023-08-09 16:00:00,39.35,14558.0,United Kingdom
558828,00008,Product_00008,143,2023-02-24 13:00:00,26.19,16215.0,United Kingdom
548975,00007,Product_00007,72,2023-10-29 07:00:00,23.02,11279.0,United Kingdom
571005,00001,Product_00001,69,2023-04-06 16:00:00,45.54,13059.0,United Kingdom
510369,00019,Product_00019,93,2022-04-18 02:00:00,40.64,12711.0,United Kingdom
572259,00025,Product_00025,86,2023-02-04 12:00:00,24.81,15868.0,United Kingdom
540948,00004,Product_00004,30,2022-11-08 12:00:00,36.48,17112.0,United Kingdom
532706,00027,Product_00027,30,2022-05-04 17:00:00,49.91,16003.0,United Kingdom
586208,00033,Product_00033,35,2023-07-17 02:00:00,48.99,13373.0,United Kingdom
588063,00033,Product_00033,73,2022-08-27 11:00:00,48.99,19104.0,United Kingdom
560996,00015,Product_00015,13,2022-05-30 13:00:00,34.95,18982.0,United Kingdom
531100,00002,Product_00002,69,2023-02-25 03:00:00,49.64,12467.0,United Kingdom
519364,00044,Product_00044,119,2022-08-02 19:00:00,29.48,19341.0,United Kingdom
560481,00017,Product_00017,88,2022-11-11 08:00:00,18.5,12352.0,United Kingdom
534287,00005,Product_00005,52,2023-03-11 21:00:00,9.47,19792.0,United Kingdom
525235,00032,Product_00032,57,2022-06-04 14:00:00,19.75,14018.0,United Kingdom
557305,00030,Product_00030,82,2023-07-28 07:00:00,38.2,14575.0,United Kingdom
513864,00001,Product_00001,65,2022-05-03 12:00:00,45.54,13806.0,United Kingdom
516288,00039,Product_00039,80,2022-01-18 12:00:00,32.12,18229.0,United Kingdom
576736,00001,Product_00001,88,2022-05-09 07:00:00,34.78,18412.0,United Kingdom
556574,00002,Product_00002,73,2023-08-28 04:00:00,49.64,16074.0,United Kingdom
546904,00021,Product_00021,98,2022-04-11 19:00:00,39.35,14652.0,United Kingdom
512033,00010,Product_00010,58,2022-03-01 02:00:00,7.42,12229.0,United Kingdom
538985,00042,Product_00042,50,2023-07-27 03:00:00,22.76,10045.0,United Kingdom
517211,00020,Product_00020,68,2022-07-09 11:00:00,40.36,11736.0,United Kingdom
530202,00023,Product_00023,83,2022-10-11 08:00:00,47.81,11946.0,United Kingdom
554956,00027,Product_00027,21,2022-03-27 01:00:00,49.91,16377.0,United Kingdom
522261,00003,Product_00003,84,2023-07-20 23:00:00,30.03,18867.0,United Kingdom
523915,00040,Product_00040,32,2023-07-07 04:00:00,21.51,16789.0,United Kingdom
556885,00029,Product_00029,77,2023-07-29 23:00:00,5.06,10844.0,United Kingdom
591187,00036,Product_00036,71,2022-01-16 11:00:00,12.24,10253.0,United Kingdom
575440,00021,Product_00021,80,2023-03-26 12:00:00,39.35,11509.0,United Kingdom
595588,00026,Product_00026,68,2023-01-19 02:00:00,38.42,13087.0,United Kingdom
542725,00034,Product_00034,71,2022-11-12 17:00:00,23.06,10977.0,United Kingdom
581425,00031,Product_00031,65,2023-09-15 11:00:00,45.4,15317.0,United Kingdom
584122,00037,Product_00037,42,2022-08-24 10:00:00,9.35,15601.0,United Kingdom
528388,00043,Product_00043,61,2023-09-15 19:00:00,44.07,10893.0,United Kingdom
539968,00033,Product_00033,45,2022-03-01 02:00:00,48.99,10244.0,United Kingdom
545420,00034,Product_00034,81,2023-06-21 04:00:00,23.06,15635.0,United Kingdom
584763,00019,Product_00019,52,2022-05-14 09:00:00,40.64,17919.0,United Kingdom
546915,00012,Product_00012,84,2023-10-06 17:00:00,8.07,10280.0,United Kingdom
512717,00032,Product_00032,65,2023-07-21 00:00:00,19.75,19519.0,United Kingdom
583973,00024,Product_00024,10,2023-06-11 04:00:00,42.42,13691.0,United Kingdom
562809,00024,Product_00024,12,2022-06-29 11:00:00,42.42,17776.0,United Kingdom
518792,00015,Product_00015,45,2022-03-10 14:00:00,43.78,14194.0,United Kingdom
589330,00028,Product_00028,78,2022-04-08 15:00:00,44.2,14571.0,United Kingdom
563135,00025,Product_00025,118,2022-12-08 00:00:00,24.81,14149.0,United Kingdom
535131,00043,Product_00043,84,2023-09-30 13:00:00,44.07,,United Kingdom
548616,00026,Product_00026,66,2023-10-10 01:00:00,38.42,13906.0,United Kingdom
545891,00037,Product_00037,35,2023-10-12 23:00:00,9.35,17541.0,United Kingdom
576023,00017,Product_00017,76,2023-05-30 06:00:00,24.53,16286.0,United Kingdom
531854,00016,Product_00016,54,2022-08-27 11:00:00,14.22,10792.0,United Kingdom
581653,00002,Product_00002,31,2023-04-04 12:00:00,49.64,19601.0,United Kingdom
540527,00006,Product_00006,79,2022-07-27 08:00:00,36.56,17189.0,United Kingdom
542127,00030,Product_00030,-5,2022-06-18 06:00:00,38.2,13599.0,United Kingdom
515845,00041,Product_00041,46,2022-06-09 18:00:00,32.3,15620.0,United Kingdom
527657,00020,Product_00020,19,2023-02-21 07:00:00,40.36,10669.0,United Kingdom
561068,00025,Product_00025,66,2022-02-25 02:00:00,24.81,15940.0,United Kingdom
555353,00044,Product_00044,65,2023-08-04 01:00:00,47.92,16583.0,United Kingdom
577711,00046,Product_00046,22,2022-04-19 17:00:00,42.9,16347.0,United Kingdom
510727,00024,Product_00024,64,2023-12-14 20:00:00,42.42,11348.0,United Kingdom
584008,00021,Product_00021,30,2023-02-01 03:00:00,39.35,15136.0,United Kingdom
549472,00023,Product_00023,35,2023-10-02 22:00:00,47.81,17774.0,United Kingdom
587884,00023,Product_00023,31,2023-05-04 22:00:00,47.81,12272.0,United Kingdom
581502,00035,Product_00035,35,2023-02-11 02:00:00,23.95,13811.0,United Kingdom
596771,00050,Product_00050,82,2022-01-18 17:00:00,11.97,19869.0,United Kingdom
516409,00040,Product_00040,18,2022-10-23 17:00:00,21.51,16670.0,United Kingdom
590945,00018,Product_00018,19,2022-10-18 23:00:00,46.97,18752.0,United Kingdom
598211,00029,Product_00029,76,2022-11-09 10:00:00,5.06,10316.0,United Kingdom
536735,00011,Product_00011,99,2022-11-10 21:00:00,47.1,17674.0,United Kingdom
523149,00038,Product_00038,155,2022-09-02 11:00:00,21.38,17636.0,United Kingdom
597968,00008,Product_00008,29,2023-05-21 20:00:00,38.79,12384.0,United Kingdom
578776,00023,Product_00023,60,2022-08-11 10:00:00,47.81,16329.0,United Kingdom
582973,00014,Product_00014,163,2023-03-18 23:00:00,5.99,19619.0,United Kingdom
547202,00030,Product_00030,37,2022-07-20 20:00:00,38.2,13449.0,United Kingdom
598471,00032,Product_00032,47,2023-12-14 10:00:00,19.75,17978.0,United Kingdom
598077,00002,Product_00002,86,2022-04-30 16:00:00,49.64,10509.0,United Kingdom
550744,00032,Product_00032,39,2022-09-05 03:00:00,19.75,15949.0,United Kingdom
534172,00019,Product_00019,46,2023-07-19 17:00:00,40.64,14131.0,United Kingdom
579843,00018,Product_00018,50,2023-11-18 11:00:00,46.97,16521.0,United Kingdom
578961,00013,Product_00013,79,2022-08-29 09:00:00,38.9,17375.0,United Kingdom
555735,00016,Product_00016,67,2023-07-30 17:00:00,14.22,10303.0,United Kingdom
564022,00046,Product_00046,87,2022-12-15 08:00:00,42.9,15519.0,United Kingdom
510916,00034,Product_00034,29,2023-09-06 10:00:00,23.06,12757.0,United Kingdom
516814,00026,Product_00026,30,2022-09-18 04:00:00,38.42,15616.0,United Kingdom
582039,00010,Product_00010,50,2023-02-01 07:00:00,7.42,15199.0,United Kingdom
592069,00006,Product_00006,64,2022-10-26 00:00:00,36.56,17981.0,United Kingdom
533794,00025,Product_00025,81,2023-07-28 20:00:00,24.81,14660.0,United Kingdom
590884,00024,Product_00024,48,2023-01-13 13:00:00,42.42,12606.0,United Kingdom
550073,00007,Product_00007,59,2023-04-27 05:00:00,23.02,12585.0,United Kingdom
528771,00006,Product_00006,21,2023-04-24 07:00:00,36.56,14256.0,United Kingdom
561011,00012,Product_00012,58,2022-02-10 14:00:00,8.07,17981.0,United Kingdom
533871,00016,Product_00016,109,2022-09-23 11:00:00,11.14,19082.0,United Kingdom
541812,00043,Product_00043,49,2022-04-03 20:00:00,44.07,18971.0,United Kingdom
591779,00050,Product_00050,30,2022-04-17 14:00:00,11.97,19850.0,United Kingdom
527480,00035,Product_00035,194,2023-03-22 21:00:00,15.27,11588.0,United Kingdom
577061,00020,Product_00020,204,2022-02-25 00:00:00,28.07,10318.0,United Kingdom
578096,00033,Product_00033,46,2023-04-11 12:00:00,48.99,14510.0,United Kingdom
597020,00016,Product_00016,42,2022-02-21 16:00:00,14.22,12471.0,United Kingdom
552837,00018,Product_00018,23,2023-01-08 13:00:00,46.97,13963.0,United Kingdom
513553,00031,Product_00031,78,2023-10-04 01:00:00,45.4,19588.0,United Kingdom
596145,00020,Product_00020,92,2022-05-19 10:00:00,40.36,12348.0,United Kingdom
558694,00020,Product_00020,81,2023-04-24 06:00:00,40.36,12842.0,United Kingdom
550835,00007,Product_00007,93,2022-07-18 00:00:00,23.02,15010.0,United Kingdom
533972,00030,Product_00030,56,2023-01-07 21:00:00,38.2,19713.0,United Kingdom
570029,00029,Product_00029,80,2023-03-17 18:00:00,3.92,18038.0,United Kingdom
510375,00007,Product_00007,46,2022-04-11 13:00:00,16.8,15717.0,United Kingdom
562042,00047,Product_00047,21,2023-09-08 09:00:00,43.42,18672.0,United Kingdom
521403,00026,Product_00026,77,2022-05-02 01:00:00,38.42,14192.0,United Kingdom
586740,00002,Product_00002,79,2023-03-22 08:00:00,49.64,18179.0,United Kingdom
574497,00030,Product_00030,15,2022-04-17 10:00:00,38.2,12935.0,United Kingdom
567500,00015,Product_00015,157,2022-11-07 03:00:00,31.93,13783.0,United Kingdom
520279,00038,Product_00038,81,2022-05-22 18:00:00,29.15,11999.0,United Kingdom
553476,00004,Product_00004,65,2022-08-24 16:00:00,47.51,13092.0,United Kingdom
511613,00020,Product_00020,230,2022-03-05 16:00:00,26.86,16628.0,United Kingdom
559525,00032,Product_00032,85,2022-02-05 10:00:00,19.75,18613.0,United Kingdom
528435,00016,Product_00016,19,2023-07-23 00:00:00,14.22,15952.0,United Kingdom
573501,00029,Product_00029,77,2023-07-17 16:00:00,5.06,10302.0,United Kingdom
595191,00038,Product_00038,89,2022-07-14 18:00:00,19.83,10546.0,United Kingdom
580619,00014,Product_00014,44,2022-07-03 17:00:00,8.11,17106.0,United Kingdom
581704,00029,Product_00029,227,2023-02-03 19:00:00,3.31,14451.0,United Kingdom
520466,00029,Product_00029,70,2023-05-03 02:00:00,5.06,12182.0,United Kingdom
585534,00025,Product_00025,20,2022-02-28 23:00:00,24.81,16452.0,United Kingdom
517375,00040,Product_00040,15,2022-10-30 22:00:00,21.51,17213.0,United Kingdom
564462,00026,Product_00026,18,2023-09-03 13:00:00,38.42,18990.0,United Kingdom
572609,00039,Product_00039,24,2022-05-31 08:00:00,32.12,16025.0,United Kingdom
537166,00020,Product_00020,112,2022-11-13 21:00:00,40.36,11559.0,United Kingdom
585546,00012,Product_00012,46,2023-03-01 18:00:00,8.07,16330.0,United Kingdom
531876,00050,Product_00050,99,2022-12-27 07:00:00,11.97,18397.0,United Kingdom
572544,00045,Product_00045,82,2023-06-22 09:00:00,31.71,15051.0,United Kingdom
511372,00021,Product_00021,41,2022-02-09 02:00:00,39.35,18515.0,United Kingdom
519364,00020,Product_00020,73,2023-09-23 00:00:00,40.36,11317.0,United Kingdom
519284,00002,Product_00002,53,2023-02-16 12:00:00,49.64,18496.0,United Kingdom
539415,00010,Product_00010,96,2022-08-28 04:00:00,7.42,18786.0,United Kingdom
567644,00021,Product_00021,43,2023-09-25 10:00:00,39.35,10688.0,United Kingdom
591889,00033,Product_00033,26,2022-01-06 19:00:00,29.93,14005.0,United Kingdom
579995,00044,Product_00044,20,2022-10-22 05:00:00,47.92,11992.0,United Kingdom
554208,00039,Product_00039,83,2023-12-02 10:00:00,32.12,14972.0,United Kingdom
562368,00048,Product_00048,20,2022-03-21 16:00:00,29.43,15502.0,United Kingdom
543893,00002,Product_00002,17,2023-11-03 08:00:00,49.64,16196.0,United Kingdom
551903,00034,Product_00034,61,2022-10-10 20:00:00,23.06,15986.0,United Kingdom
575006,00037,Product_00037,78,2023-02-06 20:00:00,9.35,13824.0,United Kingdom
580138,00020,Product_00020,59,2022-03-13 13:00:00,40.36,17615.0,United Kingdom
574977,00003,Product_00003,95,2022-04-02 15:00:00,30.03,13619.0,United Kingdom
547834,00008,Product_00008,18,2022-03-01 12:00:00,38.79,18661.0,United Kingdom
595036,00043,Product_00043,66,2022-02-24 15:00:00,44.07,14009.0,United Kingdom
529513,00032,Product_00032,18,2022-09-19 12:00:00,19.75,16978.0,United Kingdom
530097,00022,Product_00022,88,2022-11-12 09:00:00,30.62,17333.0,United Kingdom
583288,00025,Product_00025,59,2023-04-03 13:00:00,24.81,12459.0,United Kingdom
527552,00012,Product_00012,38,2022-05-10 10:00:00,5.94,14756.0,United Kingdom
570981,00004,Product_00004,35,2022-05-02 10:00:00,47.51,11395.0,United Kingdom
510385,00012,Product_00012,53,2023-12-16 01:00:00,8.07,11948.0,United Kingdom
586013,00025,Product_00025,134,2023-12-04 19:00:00,19.65,16717.0,United Kingdom
589332,00048,Product_00048,59,2022-11-22 12:00:00,37.12,14221.0,United Kingdom
518583,00035,Product_00035,102,2023-11-30 19:00:00,23.95,15422.0,United Kingdom
558237,00043,Product_00043,21,2022-12-31 00:00:00,44.07,15174.0,United Kingdom
555043,00012,Product_00012,36,2022-05-02 02:00:00,8.07,19230.0,United Kingdom
598106,00038,Product_00038,45,2022-05-04 13:00:00,29.15,11812.0,United Kingdom
587638,00027,Product_00027,85,2022-04-25 10:00:00,49.91,18847.0,United Kingdom
535487,00013,Product_00013,11,2022-10-27 02:00:00,38.9,13995.0,United Kingdom
578017,00026,Product_00026,105,2023-12-02 04:00:00,38.42,15390.0,United Kingdom
542971,00007,Product_00007,92,2022-07-08 07:00:00,23.02,19918.0,United Kingdom
567451,00039,Product_00039,47,2022-04-03 01:00:00,32.12,15143.0,United Kingdom
528314,00004,Product_00004,87,2023-10-18 00:00:00,47.51,18801.0,United Kingdom
587401,00006,Product_00006,27,2022-11-05 04:00:00,36.56,19782.0,United Kingdom
526128,00014,Product_00014,92,2023-08-30 12:00:00,8.11,16084.0,United Kingdom
585430,00026,Product_00026,65,2023-11-10 19:00:00,38.42,17190.0,United Kingdom
554425,00047,Product_00047,106,2023-12-23 10:00:00,43.42,19736.0,United Kingdom
564987,00031,Product_00031,43,2022-01-28 08:00:00,45.4,15114.0,United Kingdom
551511,00005,Product_00005,43,2022-12-27 07:00:00,6.16,16586.0,United Kingdom
551438,00003,Product_00003,23,2022-07-28 22:00:00,30.03,15643.0,United Kingdom
543422,00032,Product_00032,13,2022-04-14 18:00:00,15.67,14322.0,United Kingdom
589321,00015,Product_00015,60,2022-02-06 10:00:00,43.78,12802.0,United Kingdom
517106,00010,Product_00010,74,2023-04-16 19:00:00,7.42,17933.0,United Kingdom
586368,00005,Product_00005,39,2022-06-23 11:00:00,9.47,17191.0,United Kingdom
579965,00032,Product_00032,74,2023-06-11 23:00:00,19.75,10945.0,United Kingdom
583004,00025,Product_00025,15,2022-05-14 00:00:00,24.81,11096.0,United Kingdom
581745,00038,Product_00038,85,2022-07-30 03:00:00,29.15,18197.0,United Kingdom
586557,00027,Product_00027,90,2023-09-02 08:00:00,49.91,11642.0,United Kingdom
539230,00036,Product_00036,31,2022-09-07 21:00:00,12.24,14602.0,United Kingdom
575930,00038,Product_00038,96,2022-09-22 19:00:00,29.15,10396.0,United Kingdom
556408,00023,Product_00023,114,2023-12-08 14:00:00,47.81,11976.0,United Kingdom
552210,00012,Product_00012,79,2022-03-24 20:00:00,8.07,15326.0,United Kingdom
545107,00017,Product_00017,46,2022-12-20 09:00:00,24.53,10666.0,United Kingdom
595723,00043,Product_00043,16,2022-03-08 04:00:00,35.18,15154.0,United Kingdom
539741,00011,Product_00011,19,2023-01-10 20:00:00,47.1,15181.0,United Kingdom
564829,00015,Product_00015,58,2023-12-04 07:00:00,43.78,12340.0,United Kingdom
559457,00030,Product_00030,59,2023-10-27 14:00:00,38.2,15655.0,United Kingdom
553081,00048,Product_00048,75,2023-02-28 09:00:00,37.12,17504.0,United Kingdom
588779,00041,Product_00041,87,2023-06-12 08:00:00,32.3,10048.0,United Kingdom
549981,00024,Product_00024,41,2022-01-18 01:00:00,42.42,17312.0,United Kingdom
512526,00022,Product_00022,67,2023-02-14 01:00:00,30.62,18924.0,United Kingdom
583385,00006,Product_00006,74,2022-06-14 23:00:00,36.56,10015.0,United Kingdom
517285,00012,Product_00012,67,2022-05-29 22:00:00,8.07,18950.0,United Kingdom
510792,00007,Product_00007,91,2023-10-04 00:00:00,23.02,16622.0,United Kingdom
538548,00004,Product_00004,59,2022-11-03 18:00:00,47.51,16134.0,United Kingdom
530562,00042,Product_00042,82,2023-10-20 12:00:00,22.76,19134.0,United Kingdom
544361,00005,Product_00005,36,2022-09-01 21:00:00,9.47,18675.0,United Kingdom
526884,00049,Product_00049,70,2023-05-18 10:00:00,10.73,17087.0,United Kingdom
517998,00016,Product_00016,36,2023-03-01 02:00:00,14.22,17515.0,United Kingdom
527616,00027,Product_00027,63,2023-04-25 13:00:00,49.91,11667.0,United Kingdom
543500,00015,Product_00015,33,2022-09-17 15:00:00,43.78,19363.0,United Kingdom
546084,00045,Product_00045,27,2023-12-02 04:00:00,31.71,13090.0,United Kingdom
542607,00023,Product_00023,24,2023-10-30 09:00:00,47.81,14225.0,United Kingdom
554428,00023,Product_00023,46,2023-07-09 22:00:00,47.81,14366.0,United Kingdom
519783,00049,Product_00049,125,2023-12-05 11:00:00,13.64,10568.0,United Kingdom
565543,00036,Product_00036,13,2022-07-05 01:00:00,12.24,14175.0,United Kingdom
562484,00002,Product_00002,74,2023-08-09 23:00:00,30.27,10368.0,United Kingdom
524927,00048,Product_00048,31,2022-09-10 00:00:00,37.12,16385.0,United Kingdom
590529,00038,Product_00038,14,2023-06-04 01:00:00,29.15,10726.0,United Kingdom
516124,00036,Product_00036,107,2022-06-25 14:00:00,9.43,19237.0,United Kingdom
533520,00035,Product_00035,83,2023-01-08 21:00:00,23.95,18157.0,United Kingdom
599325,00028,Product_00028,10,2023-10-29 15:00:00,44.2,13101.0,United Kingdom
582866,00026,Product_00026,62,2023-03-06 06:00:00,38.42,18607.0,United Kingdom
552848,00020,Product_00020,81,2022-01-05 12:00:00,40.36,11018.0,United Kingdom
522217,00012,Product_00012,85,2022-02-01 01:00:00,8.07,12224.0,United Kingdom
554272,00021,Product_00021,84,2022-10-13 20:00:00,39.35,18811.0,United Kingdom
565967,00017,Product_00017,84,2022-10-21 03:00:00,24.53,10707.0,United Kingdom
568538,00005,Product_00005,20,2023-05-06 19:00:00,9.47,16698.0,United Kingdom
544815,00036,Product_00036,100,2022-11-21 10:00:00,12.24,19123.0,United Kingdom
